,zipcode,Population,White,Black,Asian,Hispanic
12802,37938,17695.0,17223.0,148.0,39.0,342.0
12803,38001,4508.0,3579.0,559.0,0.0,326.0
12804,38002,39470.0,30211.0,6508.0,1590.0,841.0
12805,38004,10406.0,8908.0,837.0,157.0,225.0
12806,38006,5651.0,4405.0,917.0,0.0,807.0
12807,38007,58.0,58.0,0.0,0.0,0.0
12808,38008,9431.0,4050.0,5184.0,68.0,82.0
12809,38011,9721.0,8563.0,852.0,142.0,313.0
12810,38012,14135.0,5713.0,7911.0,0.0,432.0
12811,38015,2740.0,2662.0,49.0,0.0,20.0
12812,38016,42103.0,24354.0,14337.0,1856.0,1651.0
12813,38017,48641.0,37696.0,6469.0,3228.0,1546.0
12814,38018,35504.0,22302.0,8954.0,1817.0,2706.0
12815,38019,15860.0,9535.0,5997.0,13.0,290.0
12816,38021,191.0,191.0,0.0,0.0,0.0
12817,38023,6572.0,6028.0,429.0,60.0,0.0
12818,38024,27815.0,21667.0,4780.0,105.0,845.0
12819,38028,6865.0,5938.0,674.0,153.0,188.0
12820,38029,0.0,0.0,0.0,0.0,0.0
12821,38030,853.0,853.0,0.0,0.0,0.0
12822,38034,2854.0,2483.0,96.0,11.0,236.0
12823,38036,596.0,182.0,408.0,0.0,11.0
12824,38037,2159.0,1606.0,553.0,0.0,16.0
12825,38039,1591.0,474.0,1105.0,2.0,0.0
12826,38040,5337.0,4232.0,1055.0,0.0,76.0
12827,38041,5014.0,2439.0,2330.0,0.0,198.0
12828,38042,955.0,405.0,463.0,6.0,0.0
12829,38044,594.0,564.0,27.0,0.0,0.0
12830,38046,37.0,37.0,0.0,0.0,0.0
12831,38047,40.0,40.0,0.0,0.0,0.0
12832,38049,4572.0,2202.0,2314.0,0.0,97.0
12833,38050,447.0,228.0,189.0,8.0,21.0
12834,38052,4139.0,3759.0,278.0,31.0,113.0
12835,38053,28228.0,20216.0,6962.0,244.0,1347.0
12836,38054,263.0,147.0,73.0,9.0,10.0
12837,38057,3568.0,2179.0,1245.0,0.0,141.0
12838,38058,8817.0,7717.0,604.0,59.0,310.0
12839,38059,7587.0,6997.0,274.0,5.0,75.0
12840,38060,9979.0,7854.0,1951.0,105.0,74.0
12841,38061,765.0,685.0,0.0,0.0,8.0
12842,38063,16844.0,10394.0,5926.0,136.0,312.0
12843,38066,2758.0,1842.0,874.0,26.0,88.0
12844,38067,1355.0,974.0,352.0,0.0,0.0
12845,38068,10284.0,6036.0,4008.0,104.0,72.0
12846,38069,2340.0,1201.0,1104.0,0.0,134.0
12847,38070,103.0,53.0,9.0,0.0,85.0
12848,38075,7022.0,3504.0,3307.0,15.0,145.0
12849,38076,1066.0,611.0,439.0,4.0,4.0
12850,38077,93.0,93.0,0.0,0.0,0.0
12851,38079,5242.0,3326.0,1728.0,25.0,177.0
12852,38080,2772.0,2327.0,274.0,4.0,195.0
12853,38103,12630.0,7615.0,3775.0,835.0,598.0
12854,38104,23261.0,15566.0,6227.0,854.0,776.0
12855,38105,6720.0,821.0,5145.0,416.0,449.0
12856,38106,25072.0,478.0,24039.0,22.0,414.0
12857,38107,16504.0,2350.0,13791.0,110.0,39.0
12858,38108,18788.0,5392.0,12234.0,0.0,3529.0
12859,38109,48169.0,1186.0,46174.0,46.0,911.0
12860,38111,43725.0,17702.0,21854.0,904.0,3641.0
12861,38112,17033.0,6427.0,9924.0,261.0,544.0
12862,38114,28215.0,1506.0,25981.0,0.0,914.0
12863,38115,41712.0,4313.0,33009.0,197.0,4764.0
12864,38116,42016.0,2094.0,39368.0,19.0,1193.0
12865,38117,26504.0,21805.0,2932.0,570.0,708.0
12866,38118,42639.0,5149.0,32882.0,479.0,5548.0
12867,38119,22809.0,14006.0,7517.0,638.0,1246.0
12868,38120,14617.0,12863.0,1061.0,549.0,269.0
12869,38122,24353.0,15133.0,6325.0,622.0,4555.0
12870,38125,37766.0,6407.0,28561.0,993.0,1971.0
12871,38126,6781.0,366.0,6339.0,5.0,116.0
12872,38127,45074.0,6665.0,36277.0,320.0,1381.0
12873,38128,43552.0,8533.0,32744.0,256.0,2734.0
12874,38131,0.0,0.0,0.0,0.0,0.0
12875,38132,0.0,0.0,0.0,0.0,0.0
12876,38133,20372.0,14789.0,3960.0,473.0,1769.0
12877,38134,43261.0,22261.0,17432.0,963.0,2497.0
12878,38135,28852.0,19550.0,7042.0,976.0,1789.0
12879,38138,23457.0,20433.0,1362.0,1445.0,658.0
12880,38139,16762.0,14487.0,840.0,1227.0,765.0
12881,38141,22454.0,2567.0,18314.0,230.0,1726.0
12882,38152,818.0,282.0,494.0,8.0,17.0
12883,38201,10142.0,8960.0,750.0,74.0,185.0
12884,38220,1813.0,1476.0,301.0,1.0,31.0
12885,38221,3297.0,3182.0,0.0,0.0,11.0
12886,38222,2675.0,2642.0,2.0,1.0,28.0
12887,38224,1044.0,1015.0,26.0,0.0,7.0
12888,38225,6525.0,5961.0,363.0,0.0,240.0
12889,38226,117.0,117.0,0.0,0.0,0.0
12890,38229,2948.0,2911.0,0.0,8.0,37.0
12891,38230,3554.0,3271.0,230.0,0.0,37.0
12892,38231,2127.0,1937.0,158.0,0.0,181.0
12893,38232,1850.0,1780.0,0.0,22.0,0.0
12894,38233,2688.0,2384.0,161.0,11.0,67.0
12895,38235,220.0,213.0,6.0,1.0,0.0
12896,38236,630.0,459.0,171.0,0.0,24.0
12897,38237,16278.0,13582.0,2385.0,57.0,309.0
12898,38240,2273.0,2167.0,28.0,0.0,90.0
12899,38241,935.0,908.0,0.0,0.0,13.0
12900,38242,19903.0,17081.0,2227.0,35.0,283.0
12901,38251,2791.0,2734.0,41.0,0.0,36.0
12902,38253,1332.0,1299.0,29.0,4.0,7.0
12903,38254,53.0,53.0,0.0,0.0,0.0
12904,38255,2409.0,2248.0,121.0,7.0,3.0
12905,38256,2852.0,2794.0,44.0,0.0,55.0
12906,38257,4358.0,3808.0,515.0,7.0,0.0
12907,38258,1424.0,1281.0,142.0,0.0,1.0
12908,38259,875.0,841.0,16.0,0.0,19.0
12909,38260,3528.0,3423.0,9.0,0.0,75.0
12910,38261,16963.0,13885.0,2793.0,19.0,741.0
12911,38301,36403.0,16979.0,18734.0,66.0,643.0
12912,38305,50335.0,33190.0,15122.0,1016.0,2641.0
12913,38310,6151.0,5891.0,123.0,38.0,60.0
12914,38311,1007.0,975.0,0.0,0.0,0.0
12915,38313,3234.0,3182.0,46.0,0.0,0.0
12916,38315,3737.0,3545.0,137.0,0.0,8.0
12917,38316,3486.0,3344.0,74.0,9.0,41.0
12918,38317,2801.0,2327.0,219.0,2.0,147.0
12919,38318,345.0,345.0,0.0,0.0,10.0
12920,38320,10489.0,9943.0,398.0,72.0,215.0
12921,38321,2391.0,2234.0,157.0,0.0,0.0
12922,38326,2466.0,2293.0,94.0,9.0,15.0
12923,38327,409.0,375.0,0.0,7.0,0.0
12924,38328,829.0,829.0,0.0,0.0,0.0
12925,38329,3432.0,3279.0,114.0,10.0,1.0
12926,38330,4383.0,3543.0,539.0,20.0,152.0
12927,38332,1495.0,1421.0,51.0,0.0,5.0
12928,38333,551.0,551.0,0.0,0.0,0.0
12929,38334,1701.0,1609.0,66.0,0.0,57.0
12930,38337,1354.0,1038.0,299.0,0.0,123.0
12931,38339,574.0,411.0,43.0,8.0,81.0
12932,38340,13740.0,11751.0,1642.0,92.0,346.0
12933,38341,2293.0,2263.0,21.0,0.0,90.0
12934,38342,1288.0,1200.0,52.0,0.0,47.0
12935,38343,15792.0,11108.0,4321.0,34.0,315.0
12936,38344,8576.0,7129.0,1259.0,38.0,265.0
12937,38345,2093.0,1923.0,170.0,0.0,23.0
12938,38347,122.0,122.0,0.0,0.0,0.0
12939,38348,1306.0,1192.0,114.0,0.0,11.0
12940,38351,18350.0,16092.0,1668.0,24.0,461.0
12941,38352,457.0,439.0,0.0,0.0,18.0
12942,38355,5803.0,5343.0,388.0,2.0,72.0
12943,38356,2325.0,1795.0,522.0,0.0,8.0
12944,38357,2983.0,2791.0,111.0,30.0,9.0
12945,38358,11372.0,9224.0,1896.0,49.0,313.0
12946,38359,331.0,328.0,0.0,0.0,0.0
12947,38361,922.0,895.0,0.0,0.0,67.0
12948,38362,1068.0,824.0,238.0,6.0,0.0
12949,38363,5485.0,5090.0,227.0,10.0,287.0
12950,38365,0.0,0.0,0.0,0.0,0.0
12951,38366,2002.0,1714.0,265.0,0.0,5.0
12952,38367,2694.0,2415.0,166.0,32.0,20.0
12953,38368,1432.0,1423.0,0.0,0.0,27.0
12954,38369,1934.0,1712.0,188.0,0.0,11.0
12955,38370,554.0,464.0,79.0,0.0,5.0
12956,38371,1212.0,1207.0,0.0,0.0,39.0
12957,38372,17391.0,16295.0,736.0,49.0,350.0
12958,38374,1839.0,1804.0,9.0,0.0,5.0
12959,38375,9598.0,8522.0,874.0,0.0,259.0
12960,38376,183.0,183.0,0.0,0.0,0.0
12961,38379,1225.0,1222.0,3.0,0.0,0.0
12962,38380,885.0,824.0,0.0,19.0,42.0
12963,38381,1485.0,1078.0,323.0,73.0,27.0
12964,38382,9273.0,7057.0,2053.0,0.0,194.0
12965,38387,409.0,381.0,0.0,0.0,0.0
12966,38388,1582.0,1205.0,327.0,0.0,31.0
12967,38390,965.0,875.0,60.0,0.0,12.0
12968,38391,1273.0,355.0,918.0,0.0,0.0
12969,38392,557.0,507.0,30.0,0.0,56.0
12970,38401,54353.0,44065.0,7733.0,427.0,3467.0
12971,38425,3612.0,2531.0,1005.0,7.0,108.0
12972,38449,2784.0,2537.0,132.0,27.0,58.0
12973,38450,2669.0,2620.0,0.0,12.0,51.0
12974,38451,4899.0,4613.0,208.0,0.0,0.0
12975,38452,1030.0,1013.0,17.0,0.0,0.0
12976,38453,378.0,375.0,0.0,0.0,3.0
12977,38454,1223.0,1145.0,78.0,0.0,0.0
12978,38455,110.0,102.0,8.0,0.0,0.0
12979,38456,4553.0,4484.0,0.0,6.0,17.0
12980,38457,752.0,741.0,0.0,0.0,0.0
12981,38459,577.0,555.0,0.0,0.0,0.0
12982,38460,1344.0,1288.0,56.0,0.0,52.0
12983,38461,1408.0,1335.0,73.0,0.0,7.0
12984,38462,10248.0,9655.0,106.0,180.0,216.0
12985,38463,2872.0,2746.0,7.0,0.0,9.0
12986,38464,22171.0,20521.0,719.0,135.0,660.0
12987,38468,5079.0,4988.0,0.0,0.0,89.0
12988,38469,3765.0,3673.0,4.0,0.0,32.0
12989,38471,591.0,584.0,0.0,0.0,45.0
12990,38472,2679.0,2506.0,127.0,0.0,11.0
12991,38473,982.0,941.0,25.0,1.0,4.0
12992,38474,8263.0,6936.0,916.0,0.0,153.0
12993,38475,915.0,886.0,0.0,0.0,7.0
12994,38476,945.0,945.0,0.0,0.0,79.0
12995,38477,2825.0,2454.0,355.0,3.0,0.0
12996,38478,18120.0,15122.0,2426.0,129.0,301.0
12997,38481,983.0,975.0,0.0,0.0,0.0
12998,38482,1445.0,1427.0,0.0,0.0,18.0
12999,38483,5757.0,5728.0,1.0,0.0,0.0
13000,38485,6752.0,6567.0,47.0,16.0,27.0
13001,38486,841.0,836.0,5.0,0.0,0.0
13002,38487,762.0,500.0,206.0,0.0,0.0
13003,38488,2364.0,2302.0,3.0,0.0,70.0
13004,38501,37675.0,35288.0,930.0,590.0,2192.0
13005,38504,1167.0,1146.0,0.0,0.0,21.0
13006,38505,1753.0,1509.0,225.0,19.0,20.0
13007,38506,26380.0,24880.0,556.0,234.0,519.0
13008,38541,1502.0,1453.0,0.0,28.0,41.0
13009,38542,26.0,26.0,0.0,0.0,0.0
13010,38543,521.0,498.0,0.0,0.0,0.0
13011,38544,6943.0,6706.0,14.0,0.0,287.0
13012,38545,1207.0,1204.0,3.0,0.0,33.0
13013,38547,1676.0,1653.0,11.0,0.0,0.0
13014,38548,597.0,582.0,0.0,0.0,8.0
13015,38549,3888.0,3852.0,35.0,0.0,0.0
13016,38551,3843.0,3623.0,198.0,0.0,76.0
13017,38552,483.0,483.0,0.0,0.0,0.0
13018,38553,2549.0,2528.0,0.0,0.0,19.0
13019,38554,899.0,880.0,0.0,0.0,0.0
13020,38555,19274.0,18665.0,55.0,31.0,809.0
13021,38556,12098.0,11868.0,26.0,36.0,162.0
13022,38558,7501.0,7138.0,162.0,86.0,78.0
13023,38559,1532.0,1397.0,0.0,0.0,56.0
13024,38560,1325.0,1277.0,4.0,0.0,0.0
13025,38562,6621.0,6443.0,43.0,6.0,151.0
13026,38563,2415.0,2191.0,22.0,38.0,39.0
13027,38564,340.0,311.0,0.0,0.0,0.0
13028,38565,1158.0,1131.0,12.0,0.0,0.0
13029,38567,890.0,890.0,0.0,0.0,0.0
13030,38568,2504.0,2489.0,0.0,0.0,0.0
13031,38569,328.0,328.0,0.0,0.0,0.0
13032,38570,9626.0,9343.0,145.0,15.0,203.0
13033,38571,13448.0,13145.0,3.0,0.0,277.0
13034,38572,10923.0,10662.0,0.0,29.0,239.0
13035,38573,2269.0,2242.0,0.0,0.0,0.0
13036,38574,8245.0,8151.0,49.0,0.0,925.0
13037,38575,1248.0,1248.0,0.0,0.0,0.0
13038,38577,802.0,789.0,0.0,0.0,0.0
13039,38578,134.0,134.0,0.0,0.0,0.0
13040,38579,941.0,941.0,0.0,0.0,0.0
13041,38580,1637.0,1637.0,0.0,0.0,0.0
13042,38581,4300.0,4126.0,42.0,0.0,94.0
13043,38582,1439.0,1392.0,6.0,0.0,0.0
13044,38583,24159.0,23086.0,477.0,83.0,451.0
13045,38585,3786.0,3680.0,37.0,21.0,1.0
13046,38587,1085.0,1077.0,0.0,0.0,0.0
13047,38588,963.0,951.0,0.0,0.0,0.0
13048,38589,249.0,229.0,0.0,0.0,0.0
13049,38601,3200.0,1733.0,1426.0,23.0,21.0
13050,38603,3035.0,2365.0,460.0,0.0,124.0
13051,38606,15628.0,8951.0,6574.0,0.0,110.0
13052,38610,3664.0,3030.0,528.0,83.0,73.0
13053,38611,15868.0,10471.0,4775.0,10.0,661.0
13054,38614,19865.0,4632.0,15034.0,35.0,92.0
13055,38617,841.0,150.0,681.0,5.0,14.0
13056,38618,11716.0,7966.0,3663.0,0.0,145.0
13057,38619,5732.0,2342.0,3369.0,0.0,15.0
13058,38620,3999.0,2258.0,1697.0,0.0,4.0
13059,38621,1875.0,258.0,1600.0,17.0,0.0
13060,38622,584.0,278.0,306.0,0.0,0.0
13061,38623,279.0,0.0,279.0,0.0,0.0
13062,38625,910.0,910.0,0.0,0.0,30.0
13063,38626,1105.0,508.0,597.0,0.0,0.0
13064,38627,1035.0,1012.0,0.0,0.0,39.0
13065,38629,2370.0,1892.0,466.0,0.0,20.0
13066,38630,218.0,0.0,216.0,0.0,0.0
13067,38631,913.0,91.0,822.0,0.0,0.0
13068,38632,25340.0,22291.0,2527.0,150.0,464.0
13069,38633,2717.0,2417.0,295.0,0.0,36.0
13070,38635,16895.0,4724.0,11686.0,11.0,405.0
13071,38637,26350.0,15240.0,8706.0,240.0,1976.0
13072,38639,1230.0,3.0,1227.0,0.0,0.0
13073,38641,2890.0,2232.0,610.0,5.0,97.0
13074,38642,2182.0,879.0,1303.0,0.0,0.0
13075,38643,2331.0,637.0,1673.0,8.0,7.0
13076,38644,286.0,112.0,174.0,0.0,0.0
13077,38645,1777.0,246.0,1501.0,0.0,30.0
13078,38646,3307.0,1077.0,2204.0,0.0,56.0
13079,38647,1420.0,87.0,1238.0,0.0,6.0
13080,38650,3879.0,3609.0,222.0,3.0,60.0
13081,38651,7251.0,5778.0,1106.0,20.0,277.0
13082,38652,15959.0,11799.0,3337.0,110.0,1049.0
13083,38654,47182.0,35503.0,8978.0,688.0,2483.0
13084,38655,37188.0,26133.0,9205.0,951.0,999.0
13085,38658,1696.0,1513.0,183.0,0.0,0.0
13086,38659,2511.0,2070.0,285.0,5.0,154.0
13087,38661,1919.0,1282.0,637.0,0.0,0.0
13088,38663,11896.0,9275.0,1913.0,23.0,737.0
13089,38664,3506.0,817.0,2518.0,66.0,47.0
13090,38665,2629.0,2302.0,310.0,17.0,0.0
13091,38666,6794.0,2506.0,4218.0,0.0,42.0
13092,38668,14728.0,9371.0,4918.0,90.0,521.0
13093,38670,1130.0,208.0,915.0,0.0,0.0
13094,38671,35476.0,24697.0,7880.0,663.0,2170.0
13095,38672,12196.0,8707.0,2848.0,369.0,265.0
13096,38673,670.0,113.0,557.0,0.0,0.0
13097,38674,1002.0,657.0,297.0,0.0,48.0
13098,38676,6285.0,1485.0,4707.0,6.0,200.0
13099,38677,4541.0,3731.0,609.0,99.0,87.0
13100,38680,5481.0,3575.0,1327.0,54.0,341.0
13101,38683,5250.0,5042.0,54.0,0.0,178.0
13102,38685,891.0,525.0,366.0,0.0,0.0
13103,38701,23774.0,7523.0,15469.0,235.0,467.0
13104,38702,0.0,0.0,0.0,0.0,0.0
13105,38703,13799.0,2201.0,11382.0,35.0,76.0
13106,38704,6.0,6.0,0.0,0.0,0.0
13107,38720,678.0,407.0,271.0,0.0,0.0
13108,38721,1129.0,562.0,567.0,0.0,0.0
13109,38722,482.0,127.0,355.0,0.0,0.0
13110,38723,5.0,5.0,0.0,0.0,0.0
13111,38725,817.0,197.0,568.0,0.0,49.0
13112,38726,374.0,50.0,322.0,2.0,0.0
13113,38730,1802.0,1121.0,658.0,0.0,0.0
13114,38731,171.0,171.0,0.0,0.0,0.0
13115,38732,17853.0,7943.0,9222.0,216.0,502.0
13116,38736,450.0,172.0,275.0,0.0,0.0
13117,38737,3876.0,1101.0,2772.0,3.0,96.0
13118,38738,2874.0,733.0,2132.0,0.0,41.0
13119,38740,390.0,116.0,229.0,0.0,45.0
13120,38744,813.0,323.0,490.0,0.0,0.0
13121,38745,129.0,17.0,112.0,0.0,0.0
13122,38746,604.0,131.0,472.0,0.0,0.0
13123,38748,4193.0,1261.0,2919.0,0.0,18.0
13124,38749,16.0,16.0,0.0,0.0,0.0
13125,38751,11508.0,2508.0,8809.0,51.0,185.0
13126,38753,1255.0,480.0,741.0,27.0,13.0
13127,38754,1812.0,453.0,1347.0,0.0,12.0
13128,38756,6679.0,2161.0,4454.0,25.0,56.0
13129,38759,1146.0,750.0,346.0,0.0,50.0
13130,38760,1005.0,0.0,1005.0,0.0,0.0
13131,38761,2526.0,383.0,2099.0,11.0,0.0
13132,38762,2494.0,26.0,2450.0,0.0,0.0
13133,38764,321.0,49.0,261.0,11.0,0.0
13134,38765,84.0,0.0,84.0,0.0,0.0
13135,38767,96.0,65.0,31.0,0.0,0.0
13136,38768,158.0,122.0,36.0,0.0,0.0
13137,38769,2413.0,329.0,2074.0,0.0,7.0
13138,38771,3165.0,529.0,2634.0,0.0,29.0
13139,38772,208.0,62.0,146.0,0.0,0.0
13140,38773,3744.0,885.0,2840.0,11.0,0.0
13141,38774,2409.0,230.0,2179.0,0.0,0.0
13142,38778,1669.0,474.0,1135.0,0.0,52.0
13143,38781,219.0,2.0,211.0,0.0,0.0
13144,38801,29730.0,16459.0,12138.0,330.0,1348.0
13145,38804,17754.0,13134.0,4315.0,26.0,342.0
13146,38821,12346.0,9855.0,2426.0,12.0,112.0
13147,38824,8278.0,5847.0,2206.0,6.0,112.0
13148,38826,4730.0,3124.0,1320.0,149.0,31.0
13149,38827,2730.0,2468.0,37.0,0.0,399.0
13150,38828,4838.0,4549.0,256.0,0.0,7.0
13151,38829,18131.0,15721.0,2095.0,0.0,140.0
13152,38833,2983.0,2907.0,4.0,11.0,0.0
13153,38834,29944.0,24974.0,3935.0,50.0,899.0
13154,38838,1401.0,1318.0,0.0,0.0,83.0
13155,38841,2690.0,2337.0,318.0,0.0,53.0
13156,38843,11607.0,10306.0,1136.0,17.0,130.0
13157,38844,153.0,153.0,0.0,0.0,0.0
13158,38846,2223.0,2189.0,0.0,34.0,107.0
13159,38847,3158.0,3136.0,10.0,0.0,2.0
13160,38848,947.0,947.0,0.0,0.0,0.0
13161,38849,5635.0,4749.0,716.0,71.0,57.0
13162,38850,2910.0,1914.0,996.0,0.0,37.0
13163,38851,8407.0,5358.0,2769.0,51.0,472.0
13164,38852,9166.0,8867.0,181.0,16.0,54.0
13165,38855,4876.0,4636.0,189.0,0.0,182.0
13166,38856,1841.0,1841.0,0.0,0.0,0.0
13167,38857,3490.0,3384.0,48.0,0.0,71.0
13168,38858,7392.0,5561.0,1661.0,31.0,33.0
13169,38859,614.0,602.0,0.0,0.0,70.0
13170,38860,5585.0,2074.0,3464.0,0.0,133.0
13171,38862,2265.0,1393.0,815.0,17.0,0.0
13172,38863,20306.0,15566.0,2894.0,188.0,1665.0
13173,38864,1823.0,1747.0,66.0,0.0,0.0
13174,38865,4211.0,3764.0,437.0,0.0,8.0
13175,38866,12534.0,11547.0,792.0,56.0,209.0
13176,38868,5133.0,3133.0,1959.0,0.0,0.0
13177,38869,390.0,271.0,119.0,0.0,0.0
13178,38870,2559.0,2408.0,128.0,0.0,42.0
13179,38871,1998.0,1858.0,99.0,0.0,73.0
13180,38873,2582.0,2253.0,311.0,5.0,0.0
13181,38876,1619.0,1592.0,0.0,17.0,2.0
13182,38878,2919.0,2343.0,447.0,0.0,463.0
13183,38879,526.0,32.0,483.0,0.0,11.0
13184,38901,18306.0,10173.0,7892.0,95.0,4.0
13185,38913,430.0,406.0,0.0,0.0,0.0
13186,38914,447.0,388.0,59.0,0.0,8.0
13187,38915,3994.0,2746.0,1236.0,0.0,150.0
13188,38916,4809.0,2916.0,1893.0,0.0,190.0
13189,38917,2695.0,2181.0,514.0,0.0,0.0
13190,38920,679.0,563.0,95.0,0.0,0.0
13191,38921,4831.0,1486.0,3306.0,19.0,31.0
13192,38922,3493.0,1985.0,1459.0,0.0,18.0
13193,38923,1772.0,704.0,1068.0,0.0,0.0
13194,38924,604.0,125.0,479.0,0.0,0.0
13195,38925,2492.0,1530.0,962.0,0.0,0.0
13196,38927,1068.0,825.0,243.0,0.0,69.0
13197,38928,347.0,0.0,347.0,0.0,0.0
13198,38929,1365.0,282.0,1083.0,0.0,0.0
13199,38930,26085.0,8153.0,17365.0,282.0,680.0
13200,38940,1589.0,1243.0,330.0,0.0,0.0
13201,38941,4638.0,650.0,3836.0,4.0,38.0
13202,38943,407.0,381.0,26.0,0.0,0.0
13203,38944,537.0,124.0,413.0,0.0,0.0
13204,38945,14.0,14.0,0.0,0.0,0.0
13205,38946,341.0,50.0,291.0,0.0,0.0
13206,38947,653.0,271.0,369.0,0.0,32.0
13207,38948,1782.0,974.0,799.0,0.0,0.0
13208,38949,78.0,78.0,0.0,0.0,0.0
13209,38950,265.0,146.0,119.0,0.0,0.0
13210,38951,1572.0,940.0,588.0,0.0,6.0
13211,38952,662.0,326.0,336.0,0.0,0.0
13212,38953,1030.0,864.0,166.0,0.0,0.0
13213,38954,1115.0,307.0,761.0,0.0,47.0
13214,38957,615.0,236.0,375.0,0.0,0.0
13215,38958,29.0,0.0,29.0,0.0,0.0
13216,38961,720.0,684.0,36.0,0.0,0.0
13217,38962,77.0,64.0,13.0,0.0,0.0
13218,38963,5414.0,2134.0,2551.0,135.0,1490.0
13219,38964,270.0,216.0,54.0,0.0,0.0
13220,38965,9024.0,6345.0,2581.0,8.0,94.0
13221,38966,792.0,101.0,691.0,0.0,0.0
13222,38967,7550.0,4305.0,3170.0,0.0,0.0
13223,39038,6518.0,1193.0,5209.0,0.0,191.0
13224,39039,1838.0,1219.0,618.0,0.0,9.0
13225,39040,3785.0,2133.0,1594.0,27.0,0.0
13226,39041,4003.0,869.0,3049.0,39.0,42.0
13227,39042,33776.0,26654.0,6473.0,362.0,622.0
13228,39044,4101.0,3315.0,727.0,12.0,6.0
13229,39045,1369.0,70.0,1299.0,0.0,6.0
13230,39046,26746.0,7031.0,18534.0,259.0,1026.0
13231,39047,38370.0,31103.0,6054.0,492.0,963.0
13232,39051,16682.0,8863.0,6829.0,0.0,974.0
13233,39054,519.0,0.0,519.0,0.0,0.0
13234,39056,25996.0,14865.0,9338.0,1176.0,599.0
13235,39057,2005.0,788.0,160.0,0.0,50.0
13236,39059,11623.0,5311.0,5880.0,9.0,558.0
13237,39061,271.0,0.0,271.0,0.0,0.0
13238,39062,439.0,333.0,105.0,0.0,0.0
13239,39063,3477.0,571.0,2862.0,0.0,0.0
13240,39066,4761.0,1327.0,3386.0,20.0,29.0
13241,39067,1486.0,1113.0,373.0,0.0,0.0
13242,39069,6417.0,518.0,5893.0,6.0,0.0
13243,39071,5218.0,2491.0,2699.0,28.0,19.0
13244,39073,20122.0,16457.0,3287.0,35.0,170.0
13245,39074,14712.0,7447.0,6615.0,136.0,1770.0
13246,39078,909.0,466.0,429.0,0.0,0.0
13247,39079,2199.0,536.0,1647.0,0.0,34.0
13248,39082,1282.0,711.0,571.0,0.0,0.0
13249,39083,10552.0,3565.0,6730.0,50.0,151.0
13250,39086,2435.0,253.0,2182.0,0.0,10.0
13251,39088,192.0,192.0,0.0,0.0,54.0
13252,39090,13919.0,7129.0,6425.0,26.0,342.0
13253,39092,3262.0,2383.0,851.0,0.0,26.0
13254,39094,3982.0,2144.0,1832.0,0.0,63.0
13255,39095,7562.0,1365.0,6023.0,74.0,7.0
13256,39096,1373.0,163.0,1202.0,0.0,8.0
13257,39097,495.0,196.0,286.0,13.0,0.0
13258,39108,1844.0,1145.0,699.0,0.0,0.0
13259,39110,38083.0,31458.0,5195.0,941.0,511.0
13260,39111,9270.0,5714.0,3286.0,132.0,367.0
13261,39113,656.0,67.0,588.0,0.0,1.0
13262,39114,10151.0,5973.0,4054.0,0.0,62.0
13263,39115,51.0,0.0,51.0,0.0,0.0
13264,39116,2587.0,2068.0,463.0,0.0,28.0
13265,39117,10035.0,7478.0,2313.0,1.0,1201.0
13266,39119,5990.0,3022.0,2947.0,12.0,32.0
13267,39120,32501.0,12717.0,18583.0,100.0,1238.0
13268,39140,2078.0,1470.0,604.0,0.0,34.0
13269,39144,1071.0,206.0,865.0,0.0,56.0
13270,39145,5220.0,4240.0,912.0,0.0,21.0
13271,39146,2317.0,354.0,1963.0,0.0,0.0
13272,39149,1459.0,712.0,747.0,0.0,0.0
13273,39150,5485.0,790.0,4563.0,110.0,15.0
13274,39152,1218.0,1111.0,90.0,17.0,0.0
13275,39153,3822.0,3028.0,732.0,0.0,58.0
13276,39154,10381.0,6622.0,3664.0,42.0,29.0
13277,39156,318.0,221.0,97.0,0.0,0.0
13278,39157,24663.0,14231.0,8603.0,938.0,1219.0
13279,39159,3128.0,1028.0,2094.0,0.0,47.0
13280,39160,2821.0,1074.0,1747.0,0.0,0.0
13281,39162,78.0,46.0,30.0,0.0,2.0
13282,39166,505.0,203.0,297.0,0.0,5.0
13283,39167,0.0,0.0,0.0,0.0,0.0
13284,39168,6921.0,3521.0,3384.0,0.0,45.0
13285,39169,3097.0,169.0,2922.0,0.0,0.0
13286,39170,9417.0,6127.0,3107.0,35.0,11.0
13287,39174,622.0,17.0,605.0,0.0,0.0
13288,39175,4342.0,1292.0,2961.0,0.0,95.0
13289,39176,2045.0,873.0,1172.0,0.0,0.0
13290,39177,59.0,44.0,15.0,0.0,0.0
13291,39179,711.0,271.0,433.0,0.0,0.0
13292,39180,33827.0,17105.0,16010.0,338.0,792.0
13293,39183,14244.0,7163.0,6736.0,131.0,142.0
13294,39189,4737.0,2647.0,1551.0,15.0,25.0
13295,39191,7242.0,5390.0,1808.0,8.0,83.0
13296,39192,1334.0,843.0,491.0,0.0,0.0
13297,39193,1092.0,472.0,620.0,0.0,16.0
13298,39194,21466.0,7165.0,13050.0,32.0,1360.0
13299,39201,467.0,223.0,239.0,5.0,0.0
13300,39202,9028.0,4429.0,4281.0,144.0,173.0
13301,39203,6666.0,428.0,6165.0,55.0,17.0
13302,39204,19557.0,2285.0,17113.0,0.0,288.0
13303,39206,24890.0,2960.0,21590.0,25.0,311.0
